,Id,Apellido,Nombre,Propio,Padre,Madre,PIngFam,IngFam,Hijos,Exitable,Extravagante,Pesimista,Timido,Sentimental,Dependiente,Responsable,Capaz,Sociable,Servicial,Etico,Conciente,Espiritual,Impulsivo,Desordenado,Temeroso,Vago,Apego,Empatia,Compasivo,VxH
675,675,GONMR,PMFYI,U,U,P,658222734,1534506289,2,174670677,39361293,261716804,16911743,846673733,961398866,590354378,118440156,883011662,734782614,986990829,243998653,173859066,69731962,634174282,559842571,860532256,33062847,82658206,369555253,65139051
676,676,GIEQN,OPBMC,U,P,P,177199175,466385193,0,147780213,148342767,625320987,271280752,75907469,453916558,462515421,222625755,155295012,490265467,105567533,50374106,74289084,820746544,778536528,665205979,66909661,56712566,109560356,328884702,66834975
677,677,TCFIF,YJANJ,P,S,P,23199808,2412461698,1,63869042,866675579,120962656,775826207,22067812,915207314,17700059,704083106,654834102,518854807,88319462,899751861,334369678,918312105,924545323,329175931,8145185,377720576,662445238,78751519,452857431
678,678,CHDHM,GVMCP,P,S,S,140133744,1003955715,0,399173683,128564463,362752013,600860115,874902305,419000763,492417585,984389754,822353102,191035013,878620563,17579303,70301449,222383597,348920939,13947269,584955108,283474487,642536196,195549829,755760288
679,679,CVGPL,STJTG,P,U,P,924440935,3036904452,0,73506916,630420265,720298938,205503898,550590352,170878098,980360057,422109002,781127716,349025852,864155912,738380851,416638777,221560794,654609239,297259301,31075558,260119088,831723556,545371298,606170555
680,680,SDHDK,UOYBV,P,P,P,891992391,5134148495,0,583063145,901740601,36115939,22070304,174331804,73686535,493197595,379641152,373019765,47221465,380691359,735497598,18126965,536166764,844076143,693221439,436513861,277158466,813280955,338287979,617034529
681,681,JCXUT,HWFYF,U,P,P,377860124,1306334177,1,670201983,725166115,55497956,36957347,532425355,497614927,482862536,517589788,828661533,968757664,880784084,716514233,415460888,514842437,793660305,334926758,5831746,57691382,281839133,915747651,519638438
682,682,VMNWL,RTGMF,S,P,P,599461039,4808240369,0,874584612,84421109,347053443,145786143,157587714,87176234,709321087,302431284,8416137,192746762,432633368,65256625,12804583,695871055,19786237,543949543,998900401,75079391,576060212,43688366,682520866
683,683,HTEKU,TNNGG,S,P,P,430578442,331102054,0,511862797,877203036,22375436,470113379,736782714,244796007,843449209,502888457,191332881,306358158,58175086,15873733,90928244,13293226,35739539,993518296,793828716,833852687,994044818,845743482,340890362
684,684,GGIJX,WAYLH,P,P,P,161904949,2623990416,4,727631532,245768987,588918088,302931758,47857566,309521651,559526194,67783721,428884893,287301562,166357802,634996887,727234546,134239371,905077221,99807834,101085865,597762395,64295582,752726034,944088616
685,685,SXWTX,PVJAD,P,P,P,918270425,3773720493,0,636914236,284162638,128749191,198240877,13156059,79343353,736742875,748703778,740361461,705445364,425624391,365219738,364387106,414340161,520002493,320070351,124933515,272703822,9336261,238312473,78783304
686,686,FJNWH,MAICB,S,P,P,966578383,4463242454,0,270149349,868249018,95669373,646929154,96481308,387304791,171660805,377439976,174232213,917874846,728494173,33814292,584697831,782562302,19900961,17226113,847831096,824750923,94052196,308508365,512477133
687,687,LUNPJ,LJABY,S,S,U,982126387,1535455842,0,503117381,528574062,890801602,570498523,439551864,610628881,531243116,472195351,192073842,625085712,965917396,525560395,843054957,585902891,203086992,288385641,771471834,158913991,198872575,972944472,261438034
688,688,ICFMG,MSQBL,P,U,S,99733357,1893668008,0,160578077,608780146,964602951,896255247,739488581,482724415,173149456,195556833,830614776,707097447,804574749,922044248,42199751,32412621,609424575,764180692,86175738,689665088,925169287,901310033,490332294
689,689,OQBNI,XSNHG,S,S,S,617287067,1564344644,0,398223844,168190432,380581824,581519487,785329361,942161618,180723887,496038136,571052651,208942508,333696876,604898858,867427917,357760154,409206807,897823127,85624938,938171513,472066508,475410058,518737097
690,690,EVNOI,IBWYS,S,S,P,62577704,5388049302,2,229129435,782327816,445513263,351635896,25167885,646606064,6622267,89108983,64893854,498157082,846054693,227604916,94622937,391629322,71956581,905313204,146372382,111506937,27939588,938857144,475078308
691,691,IGWIF,MQXCM,U,S,S,8441883,2764134584,1,721837755,116945554,215931382,280239111,851812749,790151093,84614723,35175034,23791184,722209122,55008442,51060032,376952847,727679834,80292778,288379916,172466993,98248036,714337936,963653296,606151748
692,692,DRNJF,FBBVJ,S,P,U,1962316,5341404682,0,848759641,456701553,935188612,156684834,437641303,447782515,150770569,46563378,435572398,627132309,115014743,29558582,536338943,675591173,271819857,746624508,988594967,809663594,692595845,433686526,784946168
693,693,NQARI,ATQVS,S,P,U,132824225,3501366245,0,135134862,464786887,12863003,214856064,579801192,601473504,421941269,861852756,695822478,113234151,634218703,670752259,398631566,417762401,680175828,16233247,550431942,239955732,86644152,860620085,686617258
694,694,JQJOH,PYOGB,P,P,P,15108148,4159811463,0,531196975,317445699,537300954,809668493,127859388,7501085,800149445,499170627,258231519,442748306,4043066,748683423,949961349,464452241,536502,389001149,980326379,34095551,658819548,263628268,286315409
695,695,JLMTJ,TGVDF,P,S,S,385765109,2520528516,3,443111164,707040574,59847811,491353785,26299773,571343359,70330521,796625613,568578672,149361113,758678039,728436146,215836113,112040812,655033572,102280742,142958319,455981419,203838946,773924895,666730945
696,696,QNFSH,OKMTJ,P,P,S,80422416,4634057248,0,203313358,80832537,13313118,293661654,381263193,810007914,760797029,42675687,464404397,746066059,167604745,33755773,637736414,380145356,73314232,546209832,346991323,822910808,68687321,930572714,640528633
697,697,UENNR,PQKXE,P,P,P,158553461,392451191,0,126264297,518617524,860911461,194579973,430172631,743311882,522571141,904027219,433966694,296257356,318971183,355077452,94687762,157204403,75905391,920393406,813674714,38757716,420680647,17442135,546715917
698,698,FIDIL,WNTRU,P,P,U,7150277,3952794358,0,902101896,587438632,40455567,997458937,782838142,925465752,308020305,484654104,448263789,640688028,15082573,132095384,923936103,93129082,156994917,706639986,565074565,686361912,173254957,805348332,26859148
699,699,RSIPY,FSKSV,U,P,S,63456478,3001282632,2,320050233,804631711,140181182,62504011,11255111,270121861,801472635,160927977,421971689,208834682,937709387,57391687,964097777,314168174,580661784,176709956,790716182,29888075,667588923,7367582,569087661
700,700,WCHIK,ITYOS,P,S,P,782064084,3667299851,0,869919398,489666681,257106134,191767496,382717371,726796058,933549036,902636293,454600817,691893121,784707532,140000249,988205359,465324902,97494987,133051712,84598626,211363492,74497191,772725547,393021821
701,701,ABJKB,LFECF,P,P,P,900338597,2786384136,3,296833215,230083466,353041491,618567637,4077441,640621611,8804177,347869742,2330418,647522822,857388356,682433711,76420952,189351652,949468147,474319586,406732971,672539933,736150678,146405753,591813798
702,702,IMHBR,IIHNS,S,U,S,676364161,230146396,0,504143426,828730304,761754483,151493922,61927228,10164289,448315858,891887841,40933196,183876968,975767011,24831694,17746685,816414396,976390064,2216031,113142237,761971539,97061926,789019408,823993926
703,703,YMGHV,OLUXY,P,P,P,38111419,3502619809,0,53463931,675860125,839167935,173183707,837075486,107359297,763204468,367217374,519538177,841581137,904744082,369054725,163895293,881933738,926384691,263889999,97305869,32633982,192078206,607802517,781443722
704,704,GVLPL,UHVWQ,P,P,S,691722707,211783565,0,6154082,903622543,685734989,23373101,256233572,590517349,675512846,443879681,731334799,233409157,383211096,329141215,793556002,58084165,528872507,69520032,65558873,99593321,163063299,358873729,575362661
705,705,IRCFX,CLWKR,U,P,P,155901021,4849270783,0,706951272,954144876,742247955,30555812,94417424,1032627,507141665,59118492,441594022,580214449,776975955,190767263,849706645,642836707,764282282,359159044,823591695,585482754,676200627,473177014,628586236
706,706,WIEIK,KSMFP,U,P,P,164338273,7425732529,0,360371399,54714986,202696008,273490679,868296818,82382614,865755373,394083357,39416181,665702738,410411704,597230436,213830044,9062499,279535597,218272095,579237774,914092059,348948133,849074613,585653284
707,707,BTGWB,GOYFM,P,S,U,301218,1004781387,0,743843337,652934964,979317562,968169917,817763821,529215089,51788828,1985518,738615885,344541633,954989656,238347194,172828208,205850547,672117772,569559018,157941346,423124479,543167794,612036142,266743877
708,708,BEOCM,DCNCF,S,P,P,413962032,1324413869,2,595858662,727898086,16629076,63283494,926068351,96018712,684005807,619980624,49434374,432357555,744911152,66880121,123465759,743856789,599118282,801584084,23240858,968126637,373796093,672117138,665281068
709,709,AVPHK,SILWD,P,U,S,473332524,2046006825,1,19348084,477382006,57757801,427080546,535673555,714162579,7735106,2520554,495618822,398427068,840818445,731887336,811450712,82848297,110649399,28166624,406215906,371252604,668070488,372444302,609969847
710,710,FMTBV,GPWUF,P,P,P,399025309,1107780196,4,353301205,868671631,348999268,587628415,376958454,984611119,645760192,92113511,920620945,250452531,400783817,167078531,309708004,802965914,716988186,758542381,923479881,65304672,377630762,629153437,617974806
711,711,TSYJI,NAWOC,S,P,S,366537284,3445973844,0,616010448,996826535,133845416,333989136,509458888,635108452,830122748,324306409,87596776,163180082,309715407,89005999,922523111,83611598,497784036,849932405,87893415,67779897,122449797,9985888,530673124
712,712,LPHEF,RJCQE,P,P,S,724863997,4346483929,0,326526768,137127057,601149441,698509769,741851287,249130375,414378775,761589,135283795,299580364,707384352,48864811,640517747,967203236,30435847,100722879,670234586,62570032,139742091,275636134,373881853
713,713,XGRPI,MVSNL,S,P,P,213076595,1620570215,0,291657661,913824198,893653926,998346432,793273891,845777811,272154776,994463673,251351902,237664927,953485515,642644564,820654098,1713406,50449149,100009818,800640031,354616824,776393672,8070303,402021055
714,714,SJWHK,TOOGA,P,P,P,424243613,1691079831,0,302156006,926889668,854056011,708369098,154932384,50882839,732060783,77440501,997627123,423594229,159990034,410613369,290393404,680519721,141642544,263904943,833234226,309515708,135214554,34431721,786414729
715,715,ELXGM,ULJYS,S,P,P,80848303,6534645082,0,24934076,300723514,729351529,62321267,209029756,968241406,67807041,924024598,8431599,968148808,405677743,36978624,60093318,812136939,673361441,354000722,195915485,807032379,47274067,341681012,783728094
716,716,KYMHT,LOJJJ,S,S,P,974425529,1275440078,3,345837273,570646209,916961968,427013332,520059978,171601363,432370868,38125342,990440669,731776778,977025767,152968863,830991288,909636953,25230465,410137428,772232424,733906749,700255467,980562582,542054662
717,717,NKACR,VHPTL,P,U,U,940565571,3642670322,0,45918875,821559277,192155228,208856199,353226072,42075104,552563162,541361481,976008384,805116649,68231841,543984876,694259339,87207886,573883467,544989612,357549492,547757374,997034146,459648903,750383645
718,718,IOLLC,YYQWW,P,S,P,953134486,3223103915,0,864600418,257045605,303642131,345239537,40976671,283644205,126452383,773341221,121999762,777404878,143739842,155010478,544018355,440320873,386101186,49630482,349571932,788010611,371257908,82973592,578075136
719,719,WFXJX,UXGWV,P,S,U,4632713,6533599558,0,694907048,404514328,989937251,717574176,728495372,341425729,263487263,868039599,69589922,801427728,60275622,55656187,23621953,139942691,679352385,688702858,74356257,278808654,446354337,904963,611439821
720,720,EBUPN,CYQCU,P,S,P,427662441,8823657936,0,199772932,633231783,70843115,920622358,758695408,13494845,522071476,106752033,129029742,854217546,287362318,901537142,71207874,815693082,195414509,629672552,805141705,903716534,516986598,133182893,302472832
721,721,OEGWA,WWTPM,S,U,P,744995423,234256206,4,797484103,908883341,146487446,942012939,651823847,872181406,839512237,29772209,390574219,94751304,672336552,872143925,451480169,595655589,536326934,898494886,676603542,474354285,25296101,105707225,930320628
722,722,BFSDI,RKONT,P,P,P,591695699,3320839863,4,351952099,936698843,440521053,467720196,693052387,451429546,327457824,762889633,43853115,415385,533710271,117566621,192969563,920873915,808434374,5931089,630872988,920975981,905798046,795538305,976265716
723,723,HOVVA,OFOEV,S,P,P,931256774,1524740759,1,892324001,830099238,942844994,389279675,525115815,966678675,275624513,693745516,526907778,922913498,768103855,784197529,351569912,989320476,879785459,452491615,13023402,711928722,448296451,98419518,604523749
724,724,GNITM,FIHUP,P,P,S,70752638,2694428287,0,291451208,9626656,330862951,137641876,337706013,82340095,395265689,474971824,298175112,400306778,511559436,723821051,10022236,78850079,385583066,447465089,717498366,519783916,831119202,455219316,545544484
725,725,WSXSV,QHUDW,P,P,S,898834352,1622940937,2,67820987,802321376,476099536,66125843,75699423,905848847,978310887,176341761,136432628,841367192,551813709,557399937,709650763,839850032,605861628,3681657,454253695,448793247,802724712,227964239,488517617
726,726,JABBU,RTEFB,S,P,U,22957955,2323270247,0,439878863,156323126,452935877,922965506,651141314,251602439,240571372,29471464,853536457,596973455,765106932,8754524,149958707,886245137,737513403,60931046,577550305,243394127,376691171,912674478,677318314
727,727,JGFLV,ILCOH,P,S,S,475202551,3645138451,0,488401492,71465958,143792424,821392226,78381504,780295423,587887164,306710202,37030452,37713092,789178765,895150976,16984285,538761788,914770967,162333375,228298514,95186815,648157473,737194314,320483184
728,728,OAXMV,QCYPQ,S,U,U,84131447,3562015871,0,132669446,692357938,996945142,707224259,623483568,348202478,505875645,411078174,341750452,117167091,700293868,18358612,474952148,342172507,725646847,473596044,589331291,98737606,345470345,552502028,73460503
729,729,KSEAH,LDBNW,P,P,U,48667164,3325358819,3,1141076,199169017,509571537,885812202,976818329,944243515,467801125,41774074,718840631,242727782,806627212,56284054,499004553,273718456,130974464,228983552,116682076,388348798,307359505,274972232,515563666
730,730,ENTES,PQBJQ,S,P,S,912515623,393687452,3,546154317,22716053,841364428,55884797,151045454,776036612,957919539,887487318,458397848,1794906,33720907,41955653,527316574,772996823,649436387,375432353,770249448,310208757,644415846,670981403,684205196
731,731,GMQXI,NHDOX,P,U,S,496987132,3116082844,0,185406413,627500982,223012755,2211574,428758216,498347364,223901794,42981346,483779565,457503875,396676585,176731193,35182356,283362219,677072771,366970744,804039193,38992291,439769956,640229191,685910927
732,732,YKQRD,XULGG,S,P,S,416629194,108250255,0,527577621,675491677,470939846,884167044,581295253,919274327,737204442,140841979,874820863,14580721,227165837,139760829,790143591,275722983,984038385,418770944,450658026,4614668,322826015,318073175,578491306
733,733,YMBFD,AKXBA,S,P,P,119645144,3691646921,0,189951742,716215318,620826658,30143195,208994706,134174212,823933976,243577494,370530023,16086073,47989494,528474265,348058133,17548333,315539824,29065734,865538314,788904947,381696693,102821994,660830461
734,734,YMGNT,QNSXP,S,P,P,784433316,1275403185,0,963565108,347808766,352479107,850121047,151567776,48292907,30762854,88435606,954269499,938212484,219703774,7934833,855211987,96361573,33743805,859087416,868052566,530270344,235978272,663605351,546136013
